Longitude,Latitude,Pixel,Scan
22.6408349,-71.1109581,1400,65100
22.6438167,-71.110885,1500,65100
22.6467994,-71.1108117,1600,65100
22.6497828,-71.1107384,1700,65100
22.6527669,-71.110665,1800,65100
22.6557519,-71.1105916,1900,65100
22.6587376,-71.1105181,2000,65100
22.6617241,-71.1104445,2100,65100
22.6647114,-71.1103709,2200,65100
22.6676995,-71.1102972,2300,65100
22.6706883,-71.1102234,2400,65100
22.6736779,-71.1101496,2500,65100
22.6766683,-71.1100756,2600,65100
22.6796595,-71.1100017,2700,65100
22.6826514,-71.1099276,2800,65100
22.6856442,-71.1098535,2900,65100
22.6886377,-71.1097793,3000,65100
22.691632,-71.1097051,3100,65100
22.694627,-71.1096308,3200,65100
22.6976229,-71.1095564,3300,65100
22.7006195,-71.1094819,3400,65100
22.7036169,-71.1094074,3500,65100
22.7066151,-71.1093328,3600,65100
22.7096141,-71.1092581,3700,65100
22.7126139,-71.1091834,3800,65100
22.7156144,-71.1091086,3900,65100
22.7186157,-71.1090338,4000,65100
22.7216178,-71.1089588,4100,65100
22.7246207,-71.1088838,4200,65100
22.7276244,-71.1088088,4300,65100
22.7306289,-71.1087336,4400,65100
22.7336341,-71.1086584,4500,65100
22.7366401,-71.1085832,4600,65100
22.7396469,-71.1085078,4700,65100
22.7426545,-71.1084324,4800,65100
22.7456629,-71.1083569,4900,65100
22.7486721,-71.1082814,5000,65100
22.751682,-71.1082058,5100,65100
22.7546928,-71.1081301,5200,65100
22.7577043,-71.1080543,5300,65100
22.7607166,-71.1079785,5400,65100
22.7637297,-71.1079026,5500,65100
22.7667436,-71.1078267,5600,65100
22.7697583,-71.1077506,5700,65100
22.7727738,-71.1076745,5800,65100
22.7757901,-71.1075984,5900,65100
22.7788071,-71.1075221,6000,65100
22.781825,-71.1074458,6100,65100
22.7848436,-71.1073694,6200,65100
22.787863,-71.107293,6300,65100
22.7908832,-71.1072165,6400,65100
22.7939042,-71.1071399,6500,65100
22.796926,-71.1070632,6600,65100
22.7999486,-71.1069865,6700,65100
22.802972,-71.1069097,6800,65100
22.8059962,-71.1068329,6900,65100
22.8090211,-71.1067559,7000,65100
22.8120469,-71.1066789,7100,65100
22.8150735,-71.1066019,7200,65100
22.8181008,-71.1065247,7300,65100
22.8211289,-71.1064475,7400,65100
22.8241579,-71.1063702,7500,65100
22.8271876,-71.1062929,7600,65100
22.8302182,-71.1062155,7700,65100
22.8332495,-71.106138,7800,65100
22.8362816,-71.1060604,7900,65100
22.8393145,-71.1059828,8000,65100
22.8423482,-71.1059051,8100,65100
22.8453827,-71.1058273,8200,65100
22.8484181,-71.1057495,8300,65100
22.8514542,-71.1056715,8400,65100
22.8544911,-71.1055936,8500,65100
22.8575288,-71.1055155,8600,65100
22.8605673,-71.1054374,8700,65100
22.8636066,-71.1053592,8800,65100
22.8666467,-71.1052809,8900,65100
22.8696876,-71.1052026,9000,65100
22.8727293,-71.1051242,9100,65100
22.8757718,-71.1050457,9200,65100
22.8788151,-71.1049672,9300,65100
22.8818592,-71.1048885,9400,65100
22.8849041,-71.1048099,9500,65100
22.8879499,-71.1047311,9600,65100
22.8909964,-71.1046523,9700,65100
22.8940437,-71.1045734,9800,65100
22.8970918,-71.1044944,9900,65100
22.9001407,-71.1044153,10000,65100
22.9031905,-71.1043362,10100,65100
22.906241,-71.104257,10200,65100
22.9092924,-71.1041778,10300,65100
22.9123445,-71.1040985,10400,65100
22.9153975,-71.1040191,10500,65100
22.9184512,-71.1039396,10600,65100
22.9215058,-71.10386,10700,65100
22.9245611,-71.1037804,10800,65100
22.9276173,-71.1037007,10900,65100
22.9306743,-71.103621,11000,65100
22.9337321,-71.1035411,11100,65100
22.9367907,-71.1034612,11200,65100
22.9398501,-71.1033813,11300,65100
22.9429103,-71.1033012,11400,65100
22.9459713,-71.1032211,11500,65100
22.9490332,-71.1031409,11600,65100
22.9520958,-71.1030606,11700,65100
22.9551593,-71.1029803,11800,65100
22.9582235,-71.1028999,11900,65100
22.961258,-71.1028202,11999,65100
22.5993723,-71.1128722,0,65200
22.6023435,-71.1127999,100,65200
22.6053154,-71.1127276,200,65200
22.6082881,-71.1126553,300,65200
22.6112616,-71.1125828,400,65200
22.6142359,-71.1125103,500,65200
22.6172109,-71.1124378,600,65200
22.6201867,-71.1123651,700,65200
22.6231633,-71.1122924,800,65200
22.6261406,-71.1122196,900,65200
22.6291187,-71.1121468,1000,65200
22.6320976,-71.1120739,1100,65200
22.6350773,-71.1120009,1200,65200
22.6380577,-71.1119279,1300,65200
22.6410389,-71.1118548,1400,65200
22.6440209,-71.1117816,1500,65200
22.6470037,-71.1117084,1600,65200
22.6499872,-71.111635,1700,65200
22.6529715,-71.1115617,1800,65200
22.6559566,-71.1114882,1900,65200
22.6589425,-71.1114147,2000,65200
22.6619291,-71.1113411,2100,65200
22.6649166,-71.1112675,2200,65200
22.6679048,-71.1111938,2300,65200
22.6708937,-71.11112,2400,65200
22.6738835,-71.1110462,2500,65200
22.676874,-71.1109722,2600,65200
22.6798653,-71.1108983,2700,65200
22.6828574,-71.1108242,2800,65200
22.6858503,-71.1107501,2900,65200
22.6888439,-71.1106759,3000,65200
22.6918383,-71.1106017,3100,65200
22.6948335,-71.1105273,3200,65200
22.6978295,-71.1104529,3300,65200
22.7008263,-71.1103785,3400,65200
22.7038238,-71.110304,3500,65200
22.7068222,-71.1102294,3600,65200
22.7098213,-71.1101547,3700,65200
22.7128212,-71.11008,3800,65200
22.7158218,-71.1100052,3900,65200
22.7188233,-71.1099303,4000,65200
22.7218255,-71.1098554,4100,65200
22.7248285,-71.1097804,4200,65200
22.7278324,-71.1097053,4300,65200
22.7308369,-71.1096302,4400,65200
22.7338423,-71.109555,4500,65200
22.7368485,-71.1094797,4600,65200
22.7398554,-71.1094043,4700,65200
22.7428632,-71.1093289,4800,65200
22.7458717,-71.1092534,4900,65200
22.748881,-71.1091779,5000,65200
22.7518911,-71.1091023,5100,65200
22.754902,-71.1090266,5200,65200
22.7579136,-71.1089508,5300,65200
22.7609261,-71.108875,5400,65200
22.7639393,-71.1087991,5500,65200
22.7669533,-71.1087231,5600,65200
22.7699682,-71.1086471,5700,65200
22.7729838,-71.108571,5800,65200
22.7760002,-71.1084948,5900,65200
22.7790174,-71.1084186,6000,65200
22.7820353,-71.1083423,6100,65200
22.7850541,-71.1082659,6200,65200
22.7880737,-71.1081895,6300,65200
22.791094,-71.1081129,6400,65200
22.7941151,-71.1080364,6500,65200
22.7971371,-71.1079597,6600,65200
22.8001598,-71.107883,6700,65200
22.8031833,-71.1078062,6800,65200
22.8062076,-71.1077293,6900,65200
22.8092327,-71.1076524,7000,65200
22.8122586,-71.1075754,7100,65200
22.8152853,-71.1074983,7200,65200
22.8183128,-71.1074211,7300,65200
22.8213411,-71.1073439,7400,65200
22.8243702,-71.1072667,7500,65200
22.8274,-71.1071893,7600,65200
22.8304307,-71.1071119,7700,65200
22.8334622,-71.1070344,7800,65200
22.8364944,-71.1069568,7900,65200
22.8395275,-71.1068792,8000,65200
22.8425613,-71.1068015,8100,65200
22.845596,-71.1067237,8200,65200
22.8486314,-71.1066459,8300,65200
22.8516677,-71.1065679,8400,65200
22.8547047,-71.1064899,8500,65200
22.8577426,-71.1064119,8600,65200
22.8607812,-71.1063338,8700,65200
22.8638206,-71.1062556,8800,65200
22.8668609,-71.1061773,8900,65200
22.8699019,-71.106099,9000,65200
22.8729438,-71.1060205,9100,65200
22.8759864,-71.1059421,9200,65200
22.8790298,-71.1058635,9300,65200
22.8820741,-71.1057849,9400,65200
22.8851191,-71.1057062,9500,65200
22.888165,-71.1056274,9600,65200
22.8912116,-71.1055486,9700,65200
22.8942591,-71.1054697,9800,65200
22.8973074,-71.1053907,9900,65200
22.9003564,-71.1053117,10000,65200
22.9034063,-71.1052326,10100,65200
22.906457,-71.1051534,10200,65200
22.9095084,-71.1050741,10300,65200
22.9125607,-71.1049948,10400,65200
22.9156138,-71.1049154,10500,65200
22.9186677,-71.1048359,10600,65200
22.9217224,-71.1047563,10700,65200
22.9247779,-71.1046767,10800,65200
22.9278342,-71.104597,10900,65200
22.9308913,-71.1045173,11000,65200
22.9339493,-71.1044374,11100,65200
22.937008,-71.1043575,11200,65200
22.9400675,-71.1042775,11300,65200
22.9431279,-71.1041975,11400,65200
22.9461891,-71.1041174,11500,65200
22.949251,-71.1040372,11600,65200
22.9523138,-71.1039569,11700,65200
22.9553774,-71.1038766,11800,65200
22.9584418,-71.1037962,11900,65200
22.9614764,-71.1037165,11999,65200
22.5995745,-71.1137689,0,65300
22.6025458,-71.1136966,100,65300
22.6055179,-71.1136243,200,65300
22.6084908,-71.113552,300,65300
22.6114644,-71.1134795,400,65300
22.6144388,-71.113407,500,65300
22.617414,-71.1133344,600,65300
22.6203899,-71.1132618,700,65300
22.6233666,-71.1131891,800,65300
22.6263441,-71.1131163,900,65300
22.6293223,-71.1130435,1000,65300
22.6323013,-71.1129705,1100,65300
22.6352811,-71.1128976,1200,65300
22.6382617,-71.1128245,1300,65300
22.6412431,-71.1127514,1400,65300
22.6442252,-71.1126782,1500,65300
22.6472081,-71.112605,1600,65300
22.6501918,-71.1125317,1700,65300
22.6531762,-71.1124583,1800,65300
22.6561614,-71.1123849,1900,65300
22.6591474,-71.1123113,2000,65300
22.6621342,-71.1122378,2100,65300
22.6651217,-71.1121641,2200,65300
22.6681101,-71.1120904,2300,65300
22.6710992,-71.1120166,2400,65300
22.6740891,-71.1119428,2500,65300
22.6770797,-71.1118688,2600,65300
22.6800712,-71.1117949,2700,65300
22.6830634,-71.1117208,2800,65300
22.6860564,-71.1116467,2900,65300
22.6890502,-71.1115725,3000,65300
22.6920447,-71.1114982,3100,65300
22.6950401,-71.1114239,3200,65300
22.6980362,-71.1113495,3300,65300
22.7010331,-71.1112751,3400,65300
22.7040308,-71.1112005,3500,65300
22.7070292,-71.1111259,3600,65300
22.7100285,-71.1110513,3700,65300
22.7130285,-71.1109765,3800,65300
22.7160293,-71.1109017,3900,65300
22.7190309,-71.1108269,4000,65300
22.7220333,-71.1107519,4100,65300
22.7250364,-71.1106769,4200,65300
22.7280404,-71.1106019,4300,65300
22.7310451,-71.1105267,4400,65300
22.7340506,-71.1104515,4500,65300
22.7370569,-71.1103762,4600,65300
22.740064,-71.1103009,4700,65300
22.7430718,-71.1102255,4800,65300
22.7460805,-71.11015,4900,65300
22.7490899,-71.1100744,5000,65300
22.7521002,-71.1099988,5100,65300
22.7551112,-71.1099231,5200,65300
22.758123,-71.1098473,5300,65300
22.7611356,-71.1097715,5400,65300
22.7641489,-71.1096956,5500,65300
22.7671631,-71.1096196,5600,65300
22.7701781,-71.1095436,5700,65300
22.7731938,-71.1094675,5800,65300
22.7762103,-71.1093913,5900,65300
22.7792276,-71.1093151,6000,65300
22.7822458,-71.1092388,6100,65300
22.7852647,-71.1091624,6200,65300
22.7882844,-71.1090859,6300,65300
22.7913048,-71.1090094,6400,65300
22.7943261,-71.1089328,6500,65300
22.7973482,-71.1088562,6600,65300
22.800371,-71.1087794,6700,65300
22.8033947,-71.1087026,6800,65300
22.8064191,-71.1086258,6900,65300
22.8094444,-71.1085488,7000,65300
22.8124704,-71.1084718,7100,65300
22.8154972,-71.1083947,7200,65300
22.8185249,-71.1083176,7300,65300
22.8215533,-71.1082404,7400,65300
22.8245825,-71.1081631,7500,65300
22.8276125,-71.1080857,7600,65300
22.8306433,-71.1080083,7700,65300
22.8336749,-71.1079308,7800,65300
22.8367073,-71.1078532,7900,65300
22.8397405,-71.1077756,8000,65300
22.8427745,-71.1076979,8100,65300
22.8458092,-71.1076201,8200,65300
22.8488448,-71.1075422,8300,65300
22.8518812,-71.1074643,8400,65300
22.8549184,-71.1073863,8500,65300
22.8579564,-71.1073083,8600,65300
22.8609951,-71.1072301,8700,65300
22.8640347,-71.1071519,8800,65300
22.8670751,-71.1070737,8900,65300
22.8701163,-71.1069953,9000,65300
22.8731583,-71.1069169,9100,65300
22.876201,-71.1068384,9200,65300
22.8792446,-71.1067599,9300,65300
22.882289,-71.1066812,9400,65300
22.8853342,-71.1066025,9500,65300
22.8883802,-71.1065238,9600,65300
22.891427,-71.1064449,9700,65300
22.8944745,-71.106366,9800,65300
22.8975229,-71.106287,9900,65300
22.9005721,-71.106208,10000,65300
22.9036221,-71.1061289,10100,65300
22.9066729,-71.1060497,10200,65300
22.9097246,-71.1059704,10300,65300
22.912777,-71.1058911,10400,65300
22.9158302,-71.1058117,10500,65300
22.9188842,-71.1057322,10600,65300
22.9219391,-71.1056526,10700,65300
22.9249947,-71.105573,10800,65300
22.9280512,-71.1054933,10900,65300
22.9311084,-71.1054135,11000,65300
22.9341665,-71.1053337,11100,65300
22.9372254,-71.1052538,11200,65300
22.940285,-71.1051738,11300,65300
22.9433455,-71.1050938,11400,65300
22.9464068,-71.1050136,11500,65300
22.9494689,-71.1049334,11600,65300
22.9525319,-71.1048532,11700,65300
22.9555956,-71.1047728,11800,65300
22.9586601,-71.1046924,11900,65300
22.9616948,-71.1046127,11999,65300
22.5997768,-71.1146656,0,65400
22.6027483,-71.1145933,100,65400
22.6057205,-71.114521,200,65400
22.6086935,-71.1144486,300,65400
22.6116672,-71.1143762,400,65400
22.6146417,-71.1143037,500,65400
22.617617,-71.1142311,600,65400
22.6205931,-71.1141585,700,65400
22.62357,-71.1140857,800,65400
22.6265476,-71.114013,900,65400
22.6295259,-71.1139401,1000,65400
22.6325051,-71.1138672,1100,65400
22.635485,-71.1137942,1200,65400
22.6384657,-71.1137212,1300,65400
22.6414472,-71.1136481,1400,65400
22.6444295,-71.1135749,1500,65400
22.6474125,-71.1135016,1600,65400
22.6503963,-71.1134283,1700,65400
22.6533809,-71.1133549,1800,65400
22.6563662,-71.1132815,1900,65400
22.6593524,-71.113208,2000,65400
22.6623393,-71.1131344,2100,65400
22.665327,-71.1130607,2200,65400
22.6683154,-71.112987,2300,65400
22.6713047,-71.1129132,2400,65400
22.6742947,-71.1128394,2500,65400
22.6772855,-71.1127655,2600,65400
22.6802771,-71.1126915,2700,65400
22.6832694,-71.1126174,2800,65400
22.6862625,-71.1125433,2900,65400
22.6892565,-71.1124691,3000,65400
22.6922511,-71.1123948,3100,65400
22.6952466,-71.1123205,3200,65400
22.6982429,-71.1122461,3300,65400
22.7012399,-71.1121716,3400,65400
22.7042377,-71.1120971,3500,65400
22.7072363,-71.1120225,3600,65400
22.7102357,-71.1119478,3700,65400
22.7132359,-71.1118731,3800,65400
22.7162368,-71.1117983,3900,65400
22.7192385,-71.1117234,4000,65400
22.722241,-71.1116485,4100,65400
22.7252443,-71.1115735,4200,65400
22.7282484,-71.1114984,4300,65400
22.7312533,-71.1114232,4400,65400
22.7342589,-71.111348,4500,65400
22.7372653,-71.1112727,4600,65400
22.7402726,-71.1111974,4700,65400
22.7432806,-71.111122,4800,65400
22.7462893,-71.1110465,4900,65400
22.7492989,-71.1109709,5000,65400
22.7523093,-71.1108953,5100,65400
22.7553204,-71.1108196,5200,65400
22.7583324,-71.1107438,5300,65400
22.7613451,-71.110668,5400,65400
22.7643586,-71.1105921,5500,65400
22.7673729,-71.1105161,5600,65400
22.770388,-71.1104401,5700,65400
22.7734039,-71.110364,5800,65400
22.7764205,-71.1102878,5900,65400
22.779438,-71.1102116,6000,65400
22.7824562,-71.1101352,6100,65400
22.7854753,-71.1100588,6200,65400
22.7884951,-71.1099824,6300,65400
22.7915157,-71.1099059,6400,65400
22.7945371,-71.1098293,6500,65400
22.7975593,-71.1097526,6600,65400
22.8005823,-71.1096759,6700,65400
22.8036061,-71.1095991,6800,65400
22.8066307,-71.1095222,6900,65400
22.8096561,-71.1094453,7000,65400
22.8126822,-71.1093682,7100,65400
22.8157092,-71.1092912,7200,65400
22.818737,-71.109214,7300,65400
22.8217655,-71.1091368,7400,65400
22.8247948,-71.1090595,7500,65400
22.827825,-71.1089821,7600,65400
22.8308559,-71.1089047,7700,65400
22.8338877,-71.1088272,7800,65400
22.8369202,-71.1087496,7900,65400
22.8399535,-71.108672,8000,65400
22.8429876,-71.1085943,8100,65400
22.8460226,-71.1085165,8200,65400
22.8490583,-71.1084386,8300,65400
22.8520948,-71.1083607,8400,65400
22.8551321,-71.1082827,8500,65400
22.8581702,-71.1082047,8600,65400
22.8612091,-71.1081265,8700,65400
22.8642488,-71.1080483,8800,65400
22.8672894,-71.10797,8900,65400
22.8703307,-71.1078917,9000,65400
22.8733728,-71.1078133,9100,65400
22.8764157,-71.1077348,9200,65400
22.8794594,-71.1076562,9300,65400
22.8825039,-71.1075776,9400,65400
22.8855493,-71.1074989,9500,65400
22.8885954,-71.1074201,9600,65400
22.8916423,-71.1073413,9700,65400
22.89469,-71.1072624,9800,65400
22.8977386,-71.1071834,9900,65400
22.9007879,-71.1071043,10000,65400
22.903838,-71.1070252,10100,65400
22.906889,-71.106946,10200,65400
22.9099407,-71.1068667,10300,65400
22.9129933,-71.1067874,10400,65400
22.9160466,-71.106708,10500,65400
22.9191008,-71.1066285,10600,65400
22.9221558,-71.1065489,10700,65400
22.9252116,-71.1064693,10800,65400
22.9282682,-71.1063896,10900,65400
22.9313255,-71.1063098,11000,65400
22.9343837,-71.10623,11100,65400
22.9374428,-71.1061501,11200,65400
22.9405026,-71.1060701,11300,65400
22.9435632,-71.10599,11400,65400
22.9466246,-71.1059099,11500,65400
22.9496869,-71.1058297,11600,65400
22.9527499,-71.1057494,11700,65400
22.9558138,-71.1056691,11800,65400
22.9588785,-71.1055887,11900,65400
22.9619133,-71.105509,11999,65400
22.5999792,-71.1155623,0,65500
22.6029507,-71.11549,100,65500
22.6059231,-71.1154177,200,65500
22.6088962,-71.1153453,300,65500
22.6118701,-71.1152729,400,65500
22.6148447,-71.1152004,500,65500
22.6178202,-71.1151278,600,65500
22.6207964,-71.1150551,700,65500
22.6237734,-71.1149824,800,65500
22.6267511,-71.1149096,900,65500
22.6297296,-71.1148368,1000,65500
22.6327089,-71.1147639,1100,65500
22.635689,-71.1146909,1200,65500
22.6386698,-71.1146178,1300,65500
22.6416514,-71.1145447,1400,65500
22.6446338,-71.1144715,1500,65500
22.647617,-71.1143983,1600,65500
22.6506009,-71.114325,1700,65500
22.6535856,-71.1142516,1800,65500
22.6565711,-71.1141781,1900,65500
22.6595574,-71.1141046,2000,65500
22.6625444,-71.114031,2100,65500
22.6655322,-71.1139574,2200,65500
22.6685208,-71.1138836,2300,65500
22.6715102,-71.1138098,2400,65500
22.6745004,-71.113736,2500,65500
22.6774913,-71.1136621,2600,65500
22.680483,-71.1135881,2700,65500
22.6834755,-71.113514,2800,65500
22.6864688,-71.1134399,2900,65500
22.6894628,-71.1133657,3000,65500
22.6924576,-71.1132914,3100,65500
22.6954532,-71.1132171,3200,65500
22.6984496,-71.1131427,3300,65500
22.7014468,-71.1130682,3400,65500
22.7044447,-71.1129937,3500,65500
22.7074435,-71.1129191,3600,65500
22.710443,-71.1128444,3700,65500
22.7134433,-71.1127697,3800,65500
22.7164443,-71.1126948,3900,65500
22.7194462,-71.11262,4000,65500
22.7224489,-71.112545,4100,65500
22.7254523,-71.11247,4200,65500
22.7284565,-71.1123949,4300,65500
22.7314615,-71.1123198,4400,65500
22.7344673,-71.1122446,4500,65500
22.7374738,-71.1121693,4600,65500
22.7404812,-71.1120939,4700,65500
22.7434893,-71.1120185,4800,65500
22.7464982,-71.111943,4900,65500
22.7495079,-71.1118674,5000,65500
22.7525184,-71.1117918,5100,65500
22.7555297,-71.1117161,5200,65500
22.7585418,-71.1116403,5300,65500
22.7615547,-71.1115645,5400,65500
22.7645683,-71.1114886,5500,65500
22.7675827,-71.1114126,5600,65500
22.770598,-71.1113366,5700,65500
22.773614,-71.1112605,5800,65500
22.7766308,-71.1111843,5900,65500
22.7796484,-71.111108,6000,65500
22.7826667,-71.1110317,6100,65500
22.7856859,-71.1109553,6200,65500
22.7887059,-71.1108789,6300,65500
22.7917266,-71.1108023,6400,65500
22.7947482,-71.1107257,6500,65500
22.7977705,-71.1106491,6600,65500
22.8007936,-71.1105723,6700,65500
22.8038176,-71.1104955,6800,65500
22.8068423,-71.1104186,6900,65500
22.8098678,-71.1103417,7000,65500
22.8128941,-71.1102647,7100,65500
22.8159212,-71.1101876,7200,65500
22.8189491,-71.1101104,7300,65500
22.8219778,-71.1100332,7400,65500
22.8250073,-71.1099559,7500,65500
22.8280375,-71.1098785,7600,65500
22.8310686,-71.1098011,7700,65500
22.8341005,-71.1097236,7800,65500
22.8371331,-71.109646,7900,65500
22.8401666,-71.1095684,8000,65500
22.8432009,-71.1094907,8100,65500
22.8462359,-71.1094129,8200,65500
22.8492718,-71.109335,8300,65500
22.8523084,-71.1092571,8400,65500
22.8553459,-71.1091791,8500,65500
22.8583841,-71.109101,8600,65500
22.8614232,-71.1090229,8700,65500
22.864463,-71.1089447,8800,65500
22.8675037,-71.1088664,8900,65500
22.8705451,-71.108788,9000,65500
22.8735874,-71.1087096,9100,65500
22.8766304,-71.1086311,9200,65500
22.8796743,-71.1085526,9300,65500
22.8827189,-71.1084739,9400,65500
22.8857644,-71.1083952,9500,65500
22.8888106,-71.1083165,9600,65500
22.8918577,-71.1082376,9700,65500
22.8949056,-71.1081587,9800,65500
22.8979542,-71.1080797,9900,65500
22.9010037,-71.1080006,10000,65500
22.904054,-71.1079215,10100,65500
22.9071051,-71.1078423,10200,65500
22.9101569,-71.107763,10300,65500
22.9132096,-71.1076837,10400,65500
22.9162631,-71.1076043,10500,65500
22.9193174,-71.1075248,10600,65500
22.9223725,-71.1074452,10700,65500
22.9254285,-71.1073656,10800,65500
22.9284852,-71.1072859,10900,65500
22.9315427,-71.1072061,11000,65500
22.9346011,-71.1071263,11100,65500
22.9376602,-71.1070463,11200,65500
22.9407202,-71.1069664,11300,65500
22.9437809,-71.1068863,11400,65500
22.9468425,-71.1068062,11500,65500
22.9499049,-71.106726,11600,65500
22.9529681,-71.1066457,11700,65500
22.9560321,-71.1065653,11800,65500
22.9590969,-71.1064849,11900,65500
22.9621318,-71.1064052,11999,65500
22.6001815,-71.116459,0,65600
22.6031533,-71.1163867,100,65600
22.6061257,-71.1163144,200,65600
22.609099,-71.116242,300,65600
22.612073,-71.1161696,400,65600
22.6150478,-71.116097,500,65600
22.6180234,-71.1160245,600,65600
22.6209997,-71.1159518,700,65600
22.6239768,-71.1158791,800,65600
22.6269547,-71.1158063,900,65600
22.6299333,-71.1157334,1000,65600
22.6329128,-71.1156605,1100,65600
22.6358929,-71.1155875,1200,65600
22.6388739,-71.1155145,1300,65600
22.6418557,-71.1154414,1400,65600
22.6448382,-71.1153682,1500,65600
22.6478215,-71.1152949,1600,65600
22.6508056,-71.1152216,1700,65600
22.6537904,-71.1151482,1800,65600
22.656776,-71.1150747,1900,65600
22.6597624,-71.1150012,2000,65600
22.6627496,-71.1149276,2100,65600
22.6657376,-71.114854,2200,65600
22.6687263,-71.1147802,2300,65600
22.6717158,-71.1147064,2400,65600
22.6747061,-71.1146326,2500,65600
22.6776971,-71.1145587,2600,65600
22.680689,-71.1144847,2700,65600
22.6836816,-71.1144106,2800,65600
22.686675,-71.1143365,2900,65600
22.6896692,-71.1142623,3000,65600
22.6926641,-71.114188,3100,65600
22.6956599,-71.1141137,3200,65600
22.6986564,-71.1140393,3300,65600
22.7016537,-71.1139648,3400,65600
22.7046518,-71.1138902,3500,65600
22.7076507,-71.1138156,3600,65600
22.7106503,-71.113741,3700,65600
22.7136507,-71.1136662,3800,65600
22.7166519,-71.1135914,3900,65600
22.7196539,-71.1135165,4000,65600
22.7226567,-71.1134416,4100,65600
22.7256603,-71.1133666,4200,65600
22.7286646,-71.1132915,4300,65600
22.7316697,-71.1132163,4400,65600
22.7346757,-71.1131411,4500,65600
22.7376824,-71.1130658,4600,65600
22.7406898,-71.1129904,4700,65600
22.7436981,-71.112915,4800,65600
22.7467072,-71.1128395,4900,65600
22.749717,-71.112764,5000,65600
22.7527276,-71.1126883,5100,65600
22.7557391,-71.1126126,5200,65600
22.7587513,-71.1125368,5300,65600
22.7617643,-71.112461,5400,65600
22.764778,-71.1123851,5500,65600
22.7677926,-71.1123091,5600,65600
22.770808,-71.1122331,5700,65600
22.7738241,-71.1121569,5800,65600
22.7768411,-71.1120808,5900,65600
22.7798588,-71.1120045,6000,65600
22.7828773,-71.1119282,6100,65600
22.7858966,-71.1118518,6200,65600
22.7889167,-71.1117753,6300,65600
22.7919376,-71.1116988,6400,65600
22.7949593,-71.1116222,6500,65600
22.7979817,-71.1115455,6600,65600
22.801005,-71.1114688,6700,65600
22.8040291,-71.111392,6800,65600
22.8070539,-71.1113151,6900,65600
22.8100796,-71.1112381,7000,65600
22.813106,-71.1111611,7100,65600
22.8161332,-71.111084,7200,65600
22.8191613,-71.1110069,7300,65600
22.8221901,-71.1109296,7400,65600
22.8252197,-71.1108523,7500,65600
22.8282501,-71.110775,7600,65600
22.8312813,-71.1106975,7700,65600
22.8343133,-71.11062,7800,65600
22.8373461,-71.1105424,7900,65600
22.8403797,-71.1104648,8000,65600
22.8434141,-71.1103871,8100,65600
22.8464493,-71.1103093,8200,65600
22.8494853,-71.1102314,8300,65600
22.8525221,-71.1101535,8400,65600
22.8555597,-71.1100755,8500,65600
22.8585981,-71.1099974,8600,65600
22.8616372,-71.1099193,8700,65600
22.8646772,-71.109841,8800,65600
22.867718,-71.1097628,8900,65600
22.8707596,-71.1096844,9000,65600
22.873802,-71.109606,9100,65600
22.8768452,-71.1095275,9200,65600
22.8798892,-71.1094489,9300,65600
22.882934,-71.1093703,9400,65600
22.8859795,-71.1092916,9500,65600
22.8890259,-71.1092128,9600,65600
22.8920731,-71.1091339,9700,65600
22.8951211,-71.109055,9800,65600
22.8981699,-71.108976,9900,65600
22.9012196,-71.108897,10000,65600
22.90427,-71.1088178,10100,65600
22.9073212,-71.1087386,10200,65600
22.9103732,-71.1086593,10300,65600
22.913426,-71.10858,10400,65600
22.9164797,-71.1085006,10500,65600
22.9195341,-71.1084211,10600,65600
22.9225894,-71.1083415,10700,65600
22.9256454,-71.1082619,10800,65600
22.9287023,-71.1081822,10900,65600
22.9317599,-71.1081024,11000,65600
22.9348184,-71.1080225,11100,65600
22.9378777,-71.1079426,11200,65600
22.9409378,-71.1078626,11300,65600
22.9439987,-71.1077826,11400,65600
22.9470604,-71.1077024,11500,65600
22.9501229,-71.1076222,11600,65600
22.9531862,-71.1075419,11700,65600
22.9562504,-71.1074616,11800,65600
22.9593153,-71.1073812,11900,65600
22.9623504,-71.1073015,11999,65600
22.600384,-71.1173557,0,65700
22.6033558,-71.1172834,100,65700
22.6063284,-71.1172111,200,65700
22.6093018,-71.1171387,300,65700
22.6122759,-71.1170662,400,65700
22.6152509,-71.1169937,500,65700
22.6182266,-71.1169211,600,65700
22.621203,-71.1168485,700,65700
22.6241803,-71.1167757,800,65700
22.6271583,-71.116703,900,65700
22.6301371,-71.1166301,1000,65700
22.6331166,-71.1165572,1100,65700
22.636097,-71.1164842,1200,65700
22.6390781,-71.1164111,1300,65700
22.64206,-71.116338,1400,65700
22.6450426,-71.1162648,1500,65700
22.648026,-71.1161916,1600,65700
22.6510102,-71.1161182,1700,65700
22.6539952,-71.1160448,1800,65700
22.656981,-71.1159714,1900,65700
22.6599675,-71.1158978,2000,65700
22.6629548,-71.1158242,2100,65700
22.6659429,-71.1157506,2200,65700
22.6689318,-71.1156769,2300,65700
22.6719214,-71.1156031,2400,65700
22.6749118,-71.1155292,2500,65700
22.677903,-71.1154553,2600,65700
22.680895,-71.1153813,2700,65700
22.6838878,-71.1153072,2800,65700
22.6868813,-71.1152331,2900,65700
22.6898756,-71.1151588,3000,65700
22.6928707,-71.1150846,3100,65700
22.6958666,-71.1150102,3200,65700
22.6988632,-71.1149358,3300,65700
